집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20180401,101,1,1,0,0,19124,212,463,276,40,1603,21718
20180401,101,1,2,0,0,71187,939,7806,774,373,2751,83830
20180401,102,0,1,0,0,5808,46,78,32,25,77,6066
20180401,102,0,2,0,0,28153,183,750,44,74,1131,30335
20180401,102,1,1,0,0,5580,60,89,38,45,560,6372
20180401,102,1,2,0,0,27272,196,793,50,67,1356,29734
20180401,103,0,1,0,0,6346,74,137,79,24,79,6739
20180401,103,0,2,0,0,29873,555,1419,273,125,1346,33591
20180401,103,1,1,0,0,6471,77,111,100,46,662,7467
20180401,103,1,2,0,0,31495,580,1398,272,131,1328,35204
20180401,104,0,1,0,0,184,3,5,8,2,2,204
20180401,104,0,2,0,0,664,10,17,22,15,23,751
20180401,104,1,1,0,0,155,1,10,2,0,15,183
20180401,104,1,2,0,0,499,7,19,2,13,18,558
20180401,105,0,1,0,0,1587,69,46,13,13,16,1744
20180401,105,0,2,0,0,8138,105,152,45,51,342,8833
20180401,105,1,1,0,0,1626,22,27,12,4,159,1850
20180401,105,1,2,0,0,9543,109,152,27,33,415,10279
20180401,106,0,1,0,0,3129,40,124,92,13,48,3446
20180401,106,0,2,0,0,12511,363,720,252,105,622,14573
20180401,106,1,1,0,0,4198,52,115,114,22,401,4902
20180401,106,1,2,0,0,15975,440,753,262,101,781,18312
20180401,107,0,1,0,0,3335,33,30,21,9,43,3471
20180401,107,0,2,0,0,10582,105,622,33,45,555,11942
20180401,107,1,1,0,0,3761,52,39,27,11,432,4322
20180401,107,1,2,0,0,13256,112,632,44,50,678,14772
20180401,108,0,1,0,0,5023,35,53,36,29,49,5225
20180401,108,0,2,0,0,18083,175,1107,98,153,719,20335
20180401,108,1,1,0,0,5568,45,60,63,27,550,6313
20180401,108,1,2,0,0,18308,147,1078,104,178,801,20616
20180401,109,0,1,0,0,418,9,7,16,1,5,456
20180401,109,0,2,0,0,1545,23,48,28,29,60,1733
20180401,109,1,1,0,0,529,11,12,5,0,61,618
20180401,109,1,2,0,0,1610,32,43,16,12,71,1784
20180401,110,0,1,0,0,1201,20,19,33,9,16,1298
20180401,110,0,2,0,0,3992,33,100,80,50,133,4388
20180401,110,1,1,0,0,1457,11,30,26,5,140,1669
20180401,110,1,2,0,0,4448,39,103,53,46,138,4827
20180401,111,0,1,0,0,2003,18,13,24,10,15,2083
20180401,111,0,2,0,0,5446,45,718,35,34,211,6489
20180401,111,1,1,0,0,2630,16,16,9,11,220,2902
20180401,111,1,2,0,0,6692,53,646,33,46,274,7744
20180401,112,0,1,0,0,1919,25,32,47,12,35,2070
20180401,112,0,2,0,0,5514,172,236,58,82,165,6227
20180401,112,1,1,0,0,2403,29,35,51,17,199,2734
20180401,112,1,2,0,0,6843,157,239,62,81,207,7589
20180401,113,0,1,0,0,2424,28,35,62,40,50,2639
20180401,113,0,2,0,0,7890,102,97,100,160,356,8705
20180401,113,1,1,0,0,2807,18,42,98,31,303,3299
20180401,113,1,2,0,0,8501,100,92,196,285,345,9519
20180401,114,0,1,0,0,1555,16,32,24,7,16,1650
20180401,114,0,2,0,0,4286,34,65,19,52,177,4633
20180401,114,1,1,0,0,1388,18,24,18,5,124,1577
20180401,114,1,2,0,0,3700,28,71,29,29,177,4034
20180401,115,0,1,0,0,5857,26,35,22,4,81,6025
20180401,115,0,2,0,0,16567,140,1133,50,38,725,18653
20180401,115,1,1,0,0,5787,29,40,36,1,580,6473
20180401,115,1,2,0,0,15536,122,1161,54,29,683,17585
20180401,116,0,1,0,0,2367,20,18,39,9,39,2492
20180401,116,0,2,0,0,6406,42,87,87,98,275,6995
20180401,116,1,1,0,0,2234,24,43,61,12,218,2592
20180401,116,1,2,0,0,5758,46,98,153,114,240,6409
20180401,117,0,1,0,0,299,3,1,1,1,3,308
20180401,117,0,2,0,0,808,4,0,4,4,36,856
20180401,117,1,1,0,0,323,1,1,4,1,30,360
20180401,117,1,2,0,0,751,9,3,32,6,26,827
20180401,118,0,1,0,0,445,5,9,5,1,4,469
20180401,118,0,2,0,0,1380,10,19,5,15,36,1465
20180401,118,1,1,0,0,445,4,3,8,3,22,485
20180401,118,1,2,0,0,1118,12,18,4,10,26,1188
20180401,119,0,1,0,0,2456,26,19,10,7,25,2543
20180401,119,0,2,0,0,7258,65,90,18,68,297,7796
20180401,119,1,1,0,0,2293,16,14,20,5,215,2563
20180401,119,1,2,0,0,6671,57,93,12,67,278,7178
20180401,120,0,1,0,0,466,4,5,5,4,7,491
20180401,120,0,2,0,0,1617,6,42,6,32,57,1760
20180401,120,1,1,0,0,427,2,6,7,1,36,479
20180401,120,1,2,0,0,1138,10,40,11,43,46,1288
20180401,121,0,1,0,0,295,2,2,10,3,2,314
20180401,121,0,2,0,0,837,4,19,4,4,32,900
20180401,121,1,1,0,0,249,1,4,6,6,27,293
20180401,121,1,2,0,0,634,3,22,3,7,28,697
20180401,122,0,1,0,0,1313,3,13,12,0,24,1365
20180401,122,0,2,0,0,3738,20,79,22,34,157,4050
20180401,122,1,1,0,0,1149,2,10,5,4,112,1282
20180401,122,1,2,0,0,3103,19,73,12,30,113,3350
20180401,123,0,1,0,0,3902,26,31,19,11,44,4033
20180401,123,0,2,0,0,10597,69,401,31,56,412,11566
20180401,123,1,1,0,0,3748,20,17,18,5,391,4199
20180401,123,1,2,0,0,10903,60,409,33,54,419,11878
20180401,124,0,1,0,0,416,9,7,6,1,7,446
20180401,124,0,2,0,0,1485,14,40,7,12,31,1589
20180401,124,1,1,0,0,530,6,1,4,0,46,587
20180401,124,1,2,0,0,1361,10,39,9,15,35,1469
20180401,125,0,1,0,0,2149,14,16,49,14,37,2279
20180401,125,0,2,0,0,5703,62,220,38,111,226,6360
20180401,125,1,1,0,0,2418,13,17,17,21,274,2760
20180401,125,1,2,0,0,7537,72,217,33,156,290,8305
20180401,126,0,1,0,0,2465,21,42,34,10,34,2606
20180401,126,0,2,0,0,6626,144,125,67,157,233,7352
20180401,126,1,1,0,0,2610,29,40,46,13,225,2963
20180401,126,1,2,0,0,6886,128,131,49,119,268,7581
20180401,127,0,1,0,0,9483,75,96,63,27,136,9880
20180401,127,0,2,0,0,27405,304,1042,180,267,948,30146
20180401,127,1,1,0,0,7746,63,70,69,21,668,8637
20180401,127,1,2,0,0,21281,254,846,112,158,752,23403
20180401,128,0,1,0,0,528,12,36,19,5,7,607
20180401,128,0,2,0,0,2064,40,65,39,41,101,2350
20180401,128,1,1,0,0,723,13,41,19,9,81,886
20180401,128,1,2,0,0,2657,46,59,28,49,126,2965
20180401,129,0,1,0,0,7466,45,57,33,14,78,7693
20180401,129,0,2,0,0,22361,169,447,53,96,722,23848
20180401,129,1,1,0,0,8377,66,52,47,24,676,9242
20180401,129,1,2,0,0,23965,179,502,69,101,721,25537
20180401,130,0,1,0,0,890,10,3,14,14,10,941
20180401,130,0,2,0,0,2734,25,43,16,39,104,2961
20180401,130,1,1,0,0,997,7,11,11,17,84,1127
20180401,130,1,2,0,0,2941,20,46,11,27,114,3159
20180401,131,0,1,0,0,3310,34,65,50,33,49,3541
20180401,131,0,2,0,0,8690,186,231,119,110,339,9675
20180401,131,1,1,0,0,3177,47,80,55,26,311,3696
20180401,131,1,2,0,0,8635,161,208,90,89,337,9520
20180401,132,0,1,0,0,1870,18,17,39,21,14,1979
20180401,132,0,2,0,0,5097,45,121,19,89,148,5519
20180401,132,1,1,0,0,1790,13,23,16,29,139,2010
20180401,132,1,2,0,0,4797,52,118,19,68,146,5200
20180401,133,0,1,0,0,936,8,8,15,9,9,985
20180401,133,0,2,0,0,2977,22,119,12,62,75,3267
20180401,133,1,1,0,0,842,14,2,11,9,54,932
20180401,133,1,2,0,0,2188,17,130,12,48,51,2446
20180401,134,0,1,0,0,419,8,6,2,2,11,448
20180401,134,0,2,0,0,1265,8,15,9,19,50,1366
20180401,134,1,1,0,0,465,6,8,3,0,38,520
20180401,134,1,2,0,0,1164,9,25,10,15,30,1253
20180401,135,0,1,0,0,5545,33,49,49,40,70,5786
20180401,135,0,2,0,0,18242,91,796,88,232,602,20051
20180401,135,1,1,0,0,5765,22,58,56,27,507,6435
20180401,135,1,2,0,0,15199,67,738,66,173,517,16760
20180401,136,0,1,0,0,961,7,25,27,1,12,1033
20180401,136,0,2,0,0,3928,47,61,37,25,126,4224
20180401,136,1,1,0,0,904,13,39,18,4,84,1062
20180401,136,1,2,0,0,3074,46,76,28,37,120,3381
20180401,137,0,1,0,0,1717,5,21,17,19,27,1806
20180401,137,0,2,0,0,4292,31,119,13,89,194,4738
20180401,137,1,1,0,0,2113,19,19,16,21,182,2370
20180401,137,1,2,0,0,4780,38,111,12,70,215,5226
20180401,138,0,1,0,0,2077,48,46,61,31,16,2279
20180401,138,0,2,0,0,7112,149,212,58,133,319,7983
20180401,138,1,1,0,0,2054,47,43,45,28,201,2418
20180401,138,1,2,0,0,7276,129,217,49,134,323,8128
20180401,139,0,1,0,0,3534,20,31,33,15,48,3681
20180401,139,0,2,0,0,10693,78,307,21,57,419,11575
20180401,139,1,1,0,0,3012,18,38,23,14,285,3390
20180401,139,1,2,0,0,8759,65,305,17,36,361,9543
20180401,140,0,1,0,0,7253,66,82,43,42,113,7599
20180401,140,0,2,0,0,26309,221,423,49,182,1067,28251
20180401,140,1,1,0,0,7023,75,49,40,31,664,7882
20180401,140,1,2,0,0,25380,193,453,59,104,1032,27221
20180401,142,0,1,0,0,1869,20,19,16,7,44,1975
20180401,142,0,2,0,0,6612,48,123,15,52,243,7093
20180401,142,1,1,0,0,1724,16,34,6,5,161,1946
20180401,142,1,2,0,0,5206,48,120,12,38,226,5650
20180401,143,0,1,0,0,277,4,0,3,6,7,297
20180401,143,0,2,0,0,850,6,10,5,20,39,930
20180401,143,1,1,0,0,316,5,4,1,5,45,376
20180401,143,1,2,0,0,894,8,10,3,20,40,975
20180401,144,0,1,0,0,1082,11,10,11,4,31,1149
20180401,144,0,2,0,0,3118,30,62,6,30,139,3385
20180401,144,1,1,0,0,1206,14,17,9,5,131,1382
20180401,144,1,2,0,0,3512,28,69,5,27,164,3805
20180401,145,0,1,0,0,4099,18,32,22,12,55,4238
20180401,145,0,2,0,0,11767,63,528,24,64,476,12922
20180401,145,1,1,0,0,5623,27,38,27,10,503,6228
20180401,145,1,2,0,0,18263,97,838,32,83,661,19974
20180401,146,0,1,0,0,2699,22,36,39,15,10,2821
20180401,146,0,2,0,0,7852,64,102,34,191,408,8651
20180401,146,1,1,0,0,2644,26,36,19,16,337,3078
20180401,146,1,2,0,0,7538,49,82,23,164,439,8295
20180401,147,0,1,0,0,923,16,18,16,11,23,1007
20180401,147,0,2,0,0,2849,66,62,15,39,160,3191
20180401,147,1,1,0,0,1041,30,21,18,14,132,1256
20180401,147,1,2,0,0,3122,74,60,21,46,186,3509
20180401,148,0,1,0,0,3314,27,35,32,30,56,3494
20180401,148,0,2,0,0,9960,95,147,53,164,520,10939
20180401,148,1,1,0,0,3064,29,38,26,7,422,3586
20180401,148,1,2,0,0,10484,101,168,38,49,587,11427
20180401,149,0,1,0,0,4027,38,52,19,10,95,4241
20180401,149,0,2,0,0,13491,203,274,34,68,843,14913
20180401,149,1,1,0,0,3582,27,19,27,11,477,4143
20180401,149,1,2,0,0,12617,156,268,50,22,756,13869
20180401,150,0,1,0,0,6934,35,33,20,12,123,7157
20180401,150,0,2,0,0,22096,161,527,34,88,1171,24077
20180401,150,1,1,0,0,6751,37,34,26,19,697,7564
20180401,150,1,2,0,0,21950,179,508,26,222,1155,24040
20180401,151,0,1,0,0,2103,13,19,23,11,26,2195
20180401,151,0,2,0,0,7065,48,326,23,66,281,7809
20180401,151,1,1,0,0,2307,17,21,47,10,256,2658
20180401,151,1,2,0,0,8693,48,333,33,63,336,9506
20180401,152,0,1,0,0,4496,41,57,25,5,54,4678
20180401,152,0,2,0,0,13653,94,507,49,63,406,14772
20180401,152,1,1,0,0,5070,41,37,51,8,467,5674
20180401,152,1,2,0,0,15094,117,491,96,58,477,16333
20180401,153,0,1,0,0,3718,35,52,19,2,38,3864
20180401,153,0,2,0,0,10910,94,147,49,63,514,11777
20180401,153,1,1,0,0,3797,36,41,24,6,368,4272
20180401,153,1,2,0,0,11364,80,166,33,73,483,12199
20180401,154,0,1,0,0,2149,34,20,16,3,29,2251
20180401,154,0,2,0,0,6200,88,68,9,69,253,6687
20180401,154,1,1,0,0,2271,38,36,14,7,182,2548
20180401,154,1,2,0,0,6230,77,59,12,83,241,6702
20180401,155,0,1,0,0,1069,13,23,26,9,10,1150
20180401,155,0,2,0,0,3006,63,114,57,77,113,3430
20180401,155,1,1,0,0,1344,14,29,25,10,111,1533
20180401,155,1,2,0,0,3336,51,108,40,61,112,3708
20180401,156,0,1,0,0,1546,18,24,31,15,14,1648
20180401,156,0,2,0,0,4191,79,223,39,169,102,4803
20180401,156,1,1,0,0,1364,17,23,21,15,89,1529
20180401,156,1,2,0,0,3430,70,195,26,158,73,3952
20180401,157,0,1,0,0,541,17,12,12,9,4,595
20180401,157,0,2,0,0,1660,15,30,25,35,47,1812
20180401,157,1,1,0,0,674,8,19,10,1,54,766
20180401,157,1,2,0,0,1634,18,35,16,23,41,1767
20180401,158,0,1,0,0,2317,16,28,17,18,15,2411
20180401,158,0,2,0,0,6201,59,625,44,78,167,7174
20180401,158,1,1,0,0,2346,18,30,21,7,184,2606
20180401,158,1,2,0,0,5679,42,670,41,68,130,6630
20180401,159,0,1,0,0,1746,17,23,15,9,8,1818
20180401,159,0,2,0,0,5067,55,125,32,35,132,5446
20180401,159,1,1,0,0,1465,13,23,10,4,108,1623
20180401,159,1,2,0,0,4110,43,91,28,20,86,4378
20180401,160,0,1,0,0,622,8,26,8,2,4,670
20180401,160,0,2,0,0,1970,24,50,30,24,53,2151
20180401,160,1,1,0,0,571,7,19,8,1,42,648
20180401,160,1,2,0,0,1446,12,70,11,14,26,1579
20180401,161,0,1,0,0,214,1,4,1,0,2,222
20180401,161,0,2,0,0,653,4,23,3,3,10,696
20180401,161,1,1,0,0,203,3,6,1,0,14,227
20180401,161,1,2,0,0,469,5,21,0,2,4,501
20180401,162,0,1,0,0,441,0,12,14,0,2,469
20180401,162,0,2,0,0,1320,22,71,39,9,36,1497
20180401,162,1,1,0,0,448,6,22,5,7,35,523
20180401,162,1,2,0,0,1067,13,51,34,6,32,1203
20180401,163,0,1,0,0,1434,19,33,45,11,7,1549
20180401,163,0,2,0,0,4134,33,163,87,34,102,4553
20180401,163,1,1,0,0,1235,17,43,8,5,82,1390
20180401,163,1,2,0,0,3134,41,168,36,21,73,3473
20180401,164,0,1,0,0,845,5,8,7,3,6,874
20180401,164,0,2,0,0,2700,14,83,16,13,74,2900
20180401,164,1,1,0,0,642,7,8,10,0,46,713
20180401,164,1,2,0,0,1634,15,76,11,10,42,1788
20180401,165,0,1,0,0,241,2,0,2,0,2,247
20180401,165,0,2,0,0,1082,3,26,2,4,27,1144
20180401,165,1,1,0,0,269,1,2,0,0,14,286
20180401,165,1,2,0,0,971,4,27,2,3,23,1030
20180401,166,0,1,0,0,686,10,16,48,6,4,770
20180401,166,0,2,0,0,2760,55,154,79,67,72,3187
20180401,166,1,1,0,0,793,11,30,7,6,45,892
20180401,166,1,2,0,0,2495,50,214,24,43,60,2886
20180401,167,0,1,0,0,5284,24,60,102,33,26,5529
20180401,167,0,2,0,0,17154,139,964,170,157,409,18993
20180401,167,1,1,0,0,4898,31,69,75,11,329,5413
20180401,167,1,2,0,0,14738,124,1008,120,85,400,16475
20180401,168,0,1,0,0,220,3,6,0,0,3,232
20180401,168,0,2,0,0,777,3,6,1,2,21,810
20180401,168,1,1,0,0,203,4,2,3,2,18,232
20180401,168,1,2,0,0,509,3,4,1,1,21,539
20180401,169,0,1,0,0,456,9,10,13,3,0,491
20180401,169,0,2,0,0,1625,17,35,17,9,53,1756
20180401,169,1,1,0,0,449,8,16,7,2,24,506
20180401,169,1,2,0,0,1168,14,27,5,11,33,1258
20180401,170,0,1,0,0,246,4,4,9,0,3,266
20180401,170,0,2,0,0,838,12,41,33,18,23,965
20180401,170,1,1,0,0,222,6,6,3,3,18,258
20180401,170,1,2,0,0,656,14,51,26,24,20,791
20180401,171,0,1,0,0,1150,11,49,5,0,17,1232
20180401,171,0,2,0,0,4737,33,196,42,5,180,5193
20180401,171,1,1,0,0,1094,13,92,2,2,115,1318
20180401,171,1,2,0,0,4637,35,112,40,7,192,5023
20180401,172,0,1,0,0,3012,30,69,27,9,47,3194
20180401,172,0,2,0,0,12338,258,184,92,61,569,13502
20180401,172,1,1,0,0,2835,48,105,27,10,300,3325
20180401,172,1,2,0,0,11576,206,170,68,41,587,12648
20180401,173,0,1,0,0,2903,43,124,84,35,48,3237
20180401,173,0,2,0,0,12758,384,328,227,163,439,14299
20180401,173,1,1,0,0,2570,47,114,77,55,221,3084
20180401,173,1,2,0,0,11703,452,311,181,139,455,13241
20180401,174,0,1,0,0,3477,28,45,23,3,44,3620
20180401,174,0,2,0,0,10345,100,286,27,30,577,11365
20180401,174,1,1,0,0,3327,38,33,59,7,440,3904
20180401,174,1,2,0,0,10275,79,284,19,28,544,11229
20180401,175,0,1,0,0,709,53,46,71,15,12,906
20180401,175,0,2,0,0,2927,212,192,171,57,130,3689
20180401,175,1,1,0,0,1079,97,57,66,17,126,1442
20180401,175,1,2,0,0,4581,285,214,127,47,192,5446
20180401,176,0,1,0,0,1586,21,37,45,15,16,1720
20180401,176,0,2,0,0,6314,179,296,70,104,249,7212
20180401,176,1,1,0,0,1720,23,41,55,22,181,2042
20180401,176,1,2,0,0,6767,186,315,121,108,294,7791
20180401,177,0,1,0,0,1119,4,48,44,10,10,1235
20180401,177,0,2,0,0,5090,67,342,126,20,164,5809
20180401,177,1,1,0,0,1287,11,49,45,5,112,1509
20180401,177,1,2,0,0,5409,57,318,113,28,181,6106
20180401,178,0,1,0,0,1154,14,21,20,9,12,1230
20180401,178,0,2,0,0,3785,92,439,37,37,140,4530
20180401,178,1,1,0,0,1154,27,31,20,7,99,1338
20180401,178,1,2,0,0,3753,88,426,35,30,172,4504
20180401,179,0,1,0,0,1572,29,21,61,10,32,1725
20180401,179,0,2,0,0,4910,49,187,14,15,299,5474
20180401,179,1,1,0,0,1193,12,21,20,8,158,1412
20180401,179,1,2,0,0,3980,46,188,15,17,268,4514
20180401,180,0,1,0,0,1120,12,26,24,3,17,1202
20180401,180,0,2,0,0,3860,96,169,43,32,186,4386
20180401,180,1,1,0,0,1251,20,25,20,4,144,1464
20180401,180,1,2,0,0,3767,61,159,34,35,167,4223
20180401,181,0,1,0,0,747,13,21,8,0,9,798
20180401,181,0,2,0,0,3273,39,80,25,20,94,3531
20180401,181,1,1,0,0,698,9,17,9,3,65,801
20180401,181,1,2,0,0,2276,41,85,16,22,84,2524
20180401,182,0,1,0,0,429,2,11,12,0,8,462
20180401,182,0,2,0,0,1982,28,31,6,14,57,2118
20180401,182,1,1,0,0,326,1,8,9,8,31,383
20180401,182,1,2,0,0,1042,22,25,4,11,38,1142
20180401,183,0,1,0,0,170,0,2,2,1,2,177
20180401,183,0,2,0,0,1131,1,2,0,5,0,1139
20180401,183,1,1,0,0,145,3,4,5,1,14,172
20180401,183,1,2,0,0,490,7,10,0,3,11,521
20180401,184,0,1,0,0,637,11,16,20,6,9,699
20180401,184,0,2,0,0,3172,30,192,39,131,96,3660
20180401,184,1,1,0,0,704,10,46,7,3,60,830
20180401,184,1,2,0,0,2356,29,195,35,126,65,2806
20180401,185,0,1,0,0,412,3,17,17,3,7,459
20180401,185,0,2,0,0,1647,4,5,8,19,1,1684
20180401,185,1,1,0,0,427,12,4,5,7,43,498
20180401,185,1,2,0,0,1290,16,149,17,31,42,1545
20180401,186,0,1,0,0,125,1,6,0,1,0,133
20180401,186,0,2,0,0,612,2,3,4,7,0,628
20180401,186,1,1,0,0,94,2,1,0,1,5,103
20180401,186,1,2,0,0,321,3,6,1,13,16,360
20180401,187,0,1,0,0,406,7,15,11,1,3,443
20180401,187,0,2,0,0,2171,6,8,7,14,2,2208
20180401,187,1,1,0,0,365,7,21,7,10,33,443
20180401,187,1,2,0,0,1392,24,142,13,10,46,1627
20180401,188,0,1,0,0,618,7,12,18,5,6,666
20180401,188,0,2,0,0,2458,24,25,15,37,79,2638
20180401,188,1,1,0,0,634,8,26,11,4,50,733
20180401,188,1,2,0,0,1895,26,23,7,26,66,2043
20180401,189,0,1,0,0,3155,20,42,19,9,30,3275
20180401,189,0,2,0,0,10275,88,628,49,172,370,11582
20180401,189,1,1,0,0,2428,20,34,32,5,264,2783
20180401,189,1,2,0,0,7315,55,614,42,162,310,8498
20180401,190,0,1,0,0,11368,126,264,171,45,110,12084
20180401,190,0,2,0,0,44706,705,2148,407,320,1827,50113
20180401,190,1,1,0,0,12160,118,194,204,63,933,13672
20180401,190,1,2,0,0,48919,570,2014,486,339,1812,54140
20180401,191,0,1,0,0,1598,26,30,6,4,31,1695
20180401,191,0,2,0,0,7230,119,256,43,77,404,8129
20180401,191,1,1,0,0,2074,30,39,8,4,219,2374
20180401,191,1,2,0,0,9177,159,276,46,61,514,10233
20180401,192,0,1,0,0,1915,38,72,47,17,33,2122
20180401,192,0,2,0,0,7784,248,150,114,53,361,8710
20180401,192,1,1,0,0,2161,40,60,35,14,214,2524
20180401,192,1,2,0,0,9157,229,177,94,66,392,10115
20180401,193,0,1,0,0,1583,19,42,45,5,23,1717
20180401,193,0,2,0,0,6275,125,219,91,58,226,6994
20180401,193,1,1,0,0,1772,22,65,53,8,149,2069
20180401,193,1,2,0,0,6556,126,246,83,62,257,7330
20180401,194,0,1,0,0,1435,36,65,61,6,12,1615
20180401,194,0,2,0,0,5744,258,287,135,45,244,6713
20180401,194,1,1,0,0,1362,43,95,42,6,157,1705
20180401,194,1,2,0,0,5969,328,245,118,48,271,6979
20180401,195,0,1,0,0,798,7,74,30,10,10,929
20180401,195,0,2,0,0,2152,118,247,150,52,89,2808
20180401,195,1,1,0,0,951,10,48,53,12,83,1157
20180401,195,1,2,0,0,2467,135,262,176,62,126,3228
20180401,196,0,1,0,0,834,9,23,17,7,12,902
20180401,196,0,2,0,0,3340,49,99,40,60,151,3739
20180401,196,1,1,0,0,1025,12,25,18,10,121,1211
20180401,196,1,2,0,0,3359,38,93,31,44,146,3711
20180401,197,0,1,0,0,1734,14,23,38,7,7,1823
20180401,197,0,2,0,0,5059,57,176,60,69,156,5577
20180401,197,1,1,0,0,1646,16,40,24,12,135,1873
20180401,197,1,2,0,0,4393,79,140,51,81,170,4914
20180401,198,0,1,0,0,2968,29,23,29,13,30,3092
20180401,198,0,2,0,0,9037,168,316,66,66,324,9977
20180401,198,1,1,0,0,3197,25,29,30,12,276,3569
20180401,198,1,2,0,0,9365,168,333,64,69,322,10321
