집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20161202,65,1,1,0,1,11052,207,220,144,56,1049,12728
20161202,65,1,2,0,1,44918,666,3044,98,213,2454,51393
20161202,66,0,1,0,1,2879,193,152,104,97,386,3811
20161202,66,0,2,0,1,14126,480,200,107,706,1056,16675
20161202,66,1,1,0,1,2969,183,148,62,77,392,3831
20161202,66,1,2,0,1,14759,598,259,105,615,1066,17402
20161202,67,0,1,0,1,12240,564,838,794,422,1541,16399
20161202,67,0,2,0,1,57211,2233,1706,1083,1534,3849,67616
20161202,67,1,1,0,1,12752,615,998,1040,1062,1519,17986
20161202,67,1,2,0,1,54292,2195,1487,982,1815,3664,64435
20161202,68,0,1,0,1,16190,930,1367,912,916,1906,22221
20161202,68,0,2,0,1,58456,2597,1465,964,2095,4186,69763
20161202,68,1,1,0,1,16972,975,1326,1098,1133,2164,23668
20161202,68,1,2,0,1,68938,2946,1591,984,1976,5041,81476
20161202,69,0,1,0,1,677,16,1,0,0,89,783
20161202,69,0,2,0,1,3370,38,5,1,0,182,3596
20161202,69,1,1,0,1,908,11,0,0,0,85,1004
20161202,69,1,2,0,1,4987,47,0,0,0,235,5269
20161202,74,0,1,10,1,1119,47,47,54,37,153,1457
20161202,74,0,2,10,1,5619,137,57,88,382,438,6721
20161202,74,1,1,10,1,1249,0,71,68,30,179,1597
20161202,74,1,2,10,1,5474,147,63,103,293,430,6510
20161202,91,0,1,0,1,553,92,82,178,73,69,1047
20161202,91,0,2,0,1,2002,111,48,441,200,104,2906
20161202,91,1,1,0,1,552,94,95,171,54,69,1035
20161202,91,1,2,0,1,2001,121,64,463,213,108,2970
20161202,92,0,1,0,1,984,70,60,48,42,154,1358
20161202,92,0,2,0,1,3448,115,149,57,146,263,4178
20161202,92,1,1,0,1,897,50,68,49,47,144,1255
20161202,92,1,2,0,1,3089,101,152,39,149,237,3767
20161202,101,0,1,0,0,19272,617,943,789,273,400,22294
20161202,101,0,2,0,0,71949,2633,9481,1216,1013,3469,89761
20161202,101,1,1,0,0,18249,653,1030,1162,378,1686,23158
20161202,101,1,2,0,0,69163,3151,9889,1810,1529,3557,89099
20161202,102,0,1,0,0,6778,195,220,365,196,168,7922
20161202,102,0,2,0,0,35295,600,1549,132,645,2255,40476
20161202,102,1,1,0,0,6171,176,212,339,86,782,7766
20161202,102,1,2,0,0,30881,620,1269,140,776,2065,35751
20161202,103,0,1,0,0,7070,308,467,438,118,155,8556
20161202,103,0,2,0,0,35405,1570,2672,551,561,2043,42802
20161202,103,1,1,0,0,7333,327,457,461,129,795,9502
20161202,103,1,2,0,0,35586,1530,2616,578,593,2117,43020
20161202,104,0,1,0,0,145,7,14,21,9,3,199
20161202,104,0,2,0,0,474,19,18,27,46,12,596
20161202,104,1,1,0,0,177,9,14,7,10,13,230
20161202,104,1,2,0,0,488,19,15,14,32,18,586
20161202,105,0,1,0,0,1501,109,102,196,85,50,2043
20161202,105,0,2,0,0,8222,429,339,152,203,510,9855
20161202,105,1,1,0,0,2098,120,129,212,91,208,2858
20161202,105,1,2,0,0,8856,365,324,101,175,555,10376
20161202,106,0,1,0,0,3986,259,520,413,180,108,5466
20161202,106,0,2,0,0,18094,1319,1423,652,563,1143,23194
20161202,106,1,1,0,0,4793,324,533,456,210,482,6798
20161202,106,1,2,0,0,17092,1294,1339,683,629,1087,22124
20161202,107,0,1,0,0,3612,166,156,155,68,115,4272
20161202,107,0,2,0,0,13132,475,815,213,258,884,15777
20161202,107,1,1,0,0,3462,139,239,180,84,410,4514
20161202,107,1,2,0,0,12726,492,821,237,262,901,15439
20161202,108,0,1,0,0,6061,164,314,364,151,102,7156
20161202,108,0,2,0,0,23937,678,1621,442,524,1173,28375
20161202,108,1,1,0,0,5755,183,344,351,123,539,7295
20161202,108,1,2,0,0,19077,665,1597,450,510,1034,23333
20161202,109,0,1,0,0,529,69,85,114,31,16,844
20161202,109,0,2,0,0,1844,159,127,130,104,102,2466
20161202,109,1,1,0,0,589,57,94,108,45,71,964
20161202,109,1,2,0,0,1612,129,112,147,111,110,2221
20161202,110,0,1,0,0,1306,103,178,209,81,14,1891
20161202,110,0,2,0,0,4445,299,243,264,263,192,5706
20161202,110,1,1,0,0,1607,112,218,202,104,127,2370
20161202,110,1,2,0,0,4602,274,249,246,244,181,5796
20161202,111,0,1,0,0,2309,87,161,189,108,37,2891
20161202,111,0,2,0,0,7075,267,783,274,282,296,8977
20161202,111,1,1,0,0,2449,91,153,146,98,218,3155
20161202,111,1,2,0,0,6820,275,772,197,338,322,8724
20161202,112,0,1,0,0,2353,202,258,387,183,34,3417
20161202,112,0,2,0,0,7038,610,535,598,897,301,9979
20161202,112,1,1,0,0,2176,188,280,397,198,197,3436
20161202,112,1,2,0,0,6387,590,529,625,860,290,9281
20161202,113,0,1,0,0,2917,206,326,459,217,97,4222
20161202,113,0,2,0,0,9937,592,398,749,984,484,13144
20161202,113,1,1,0,0,3449,191,299,435,219,361,4954
20161202,113,1,2,0,0,10487,590,418,703,971,523,13692
20161202,114,0,1,0,0,1639,94,132,123,54,34,2076
20161202,114,0,2,0,0,4899,200,177,176,225,238,5915
20161202,114,1,1,0,0,1570,83,111,126,45,149,2084
20161202,114,1,2,0,0,4559,184,153,169,155,234,5454
20161202,115,0,1,0,0,6180,188,181,149,68,141,6907
20161202,115,0,2,0,0,17986,582,1208,225,283,954,21238
20161202,115,1,1,0,0,6082,194,168,141,61,630,7276
20161202,115,1,2,0,0,17124,599,1218,252,232,928,20353
20161202,116,0,1,0,0,1768,104,191,349,78,40,2530
20161202,116,0,2,0,0,5050,303,249,517,469,287,6875
20161202,116,1,1,0,0,1856,123,179,304,120,185,2767
20161202,116,1,2,0,0,5041,335,244,483,487,305,6895
20161202,117,0,1,0,0,160,10,22,41,7,5,245
20161202,117,0,2,0,0,348,22,16,66,36,15,503
20161202,117,1,1,0,0,172,8,20,34,7,10,251
20161202,117,1,2,0,0,409,19,19,67,34,17,565
20161202,118,0,1,0,0,383,27,44,38,19,9,520
20161202,118,0,2,0,0,1218,65,75,40,173,42,1613
20161202,118,1,1,0,0,427,24,56,44,30,37,618
20161202,118,1,2,0,0,1146,65,68,48,164,35,1526
20161202,119,0,1,0,0,2237,81,64,55,38,47,2522
20161202,119,0,2,0,0,6855,234,161,65,100,440,7855
20161202,119,1,1,0,0,2329,101,69,84,31,259,2873
20161202,119,1,2,0,0,6714,228,171,68,95,405,7681
20161202,120,0,1,0,0,266,10,20,26,29,4,355
20161202,120,0,2,0,0,869,41,48,57,138,39,1192
20161202,120,1,1,0,0,357,17,23,19,24,22,462
20161202,120,1,2,0,0,858,30,40,39,111,39,1117
20161202,121,0,1,0,0,206,13,18,21,5,8,271
20161202,121,0,2,0,0,475,23,21,16,36,30,601
20161202,121,1,1,0,0,243,8,12,14,14,24,315
20161202,121,1,2,0,0,413,18,21,14,48,20,534
20161202,122,0,1,0,0,1020,21,94,99,39,15,1288
20161202,122,0,2,0,0,2599,121,130,151,128,97,3226
20161202,122,1,1,0,0,1005,32,77,67,45,91,1317
20161202,122,1,2,0,0,2385,99,131,106,143,119,2983
20161202,123,0,1,0,0,3646,105,220,181,54,81,4287
20161202,123,0,2,0,0,11657,322,522,266,274,530,13571
20161202,123,1,1,0,0,3432,98,190,174,82,348,4324
20161202,123,1,2,0,0,10382,317,515,244,259,467,12184
20161202,124,0,1,0,0,506,20,53,57,37,8,681
20161202,124,0,2,0,0,1572,66,65,54,129,41,1927
20161202,124,1,1,0,0,730,26,48,61,48,52,965
20161202,124,1,2,0,0,1967,75,86,80,178,58,2444
20161202,125,0,1,0,0,2582,100,220,244,212,58,3416
20161202,125,0,2,0,0,8485,280,487,242,584,419,10497
20161202,125,1,1,0,0,2314,119,242,218,222,242,3357
20161202,125,1,2,0,0,7438,295,482,231,726,401,9573
20161202,126,0,1,0,0,2690,229,342,258,157,49,3725
20161202,126,0,2,0,0,8857,693,401,294,606,367,11218
20161202,126,1,1,0,0,2983,251,335,274,163,283,4289
20161202,126,1,2,0,0,9800,627,441,344,577,446,12235
20161202,127,0,1,0,0,8395,520,712,498,265,195,10585
20161202,127,0,2,0,0,26949,1289,1534,672,1126,1138,32708
20161202,127,1,1,0,0,7553,454,559,487,248,668,9969
20161202,127,1,2,0,0,23448,1095,1241,623,967,970,28344
20161202,128,0,1,0,0,617,41,186,153,45,6,1048
20161202,128,0,2,0,0,2798,214,169,136,310,118,3745
20161202,128,1,1,0,0,598,47,194,97,52,50,1038
20161202,128,1,2,0,0,2208,209,185,150,333,108,3193
20161202,129,0,1,0,0,7842,297,376,224,125,204,9068
20161202,129,0,2,0,0,24174,801,667,254,430,969,27295
20161202,129,1,1,0,0,8664,404,450,323,203,780,10824
20161202,129,1,2,0,0,26025,968,795,386,663,1042,29879
20161202,130,0,1,0,0,934,45,117,89,55,10,1250
20161202,130,0,2,0,0,3450,107,205,143,341,141,4387
20161202,130,1,1,0,0,917,50,131,101,66,87,1352
20161202,130,1,2,0,0,3023,112,174,136,299,130,3874
20161202,131,0,1,0,0,3975,392,631,519,251,114,5882
20161202,131,0,2,0,0,12685,1066,749,560,656,693,16409
20161202,131,1,1,0,0,3776,378,612,580,258,399,6003
20161202,131,1,2,0,0,12293,995,696,552,722,640,15898
20161202,132,0,1,0,0,2270,126,271,266,170,49,3152
20161202,132,0,2,0,0,6587,332,345,243,606,248,8361
20161202,132,1,1,0,0,2090,142,251,280,221,181,3165
20161202,132,1,2,0,0,5856,339,337,275,701,241,7749
20161202,133,0,1,0,0,609,42,88,133,96,9,977
20161202,133,0,2,0,0,1712,94,141,54,351,53,2405
20161202,133,1,1,0,0,734,41,65,106,125,43,1114
20161202,133,1,2,0,0,1654,91,122,58,309,50,2284
20161202,134,0,1,0,0,415,27,62,48,26,7,585
20161202,134,0,2,0,0,1198,79,62,85,170,39,1633
20161202,134,1,1,0,0,500,25,45,50,23,45,688
20161202,134,1,2,0,0,1195,69,50,57,172,41,1584
20161202,135,0,1,0,0,3583,211,382,438,370,44,5028
20161202,135,0,2,0,0,8649,394,1069,501,1080,272,11965
20161202,135,1,1,0,0,3197,149,342,412,272,216,4588
20161202,135,1,2,0,0,7512,379,994,503,849,232,10469
20161202,136,0,1,0,0,644,51,112,94,23,12,936
20161202,136,0,2,0,0,2395,146,113,125,269,109,3157
20161202,136,1,1,0,0,743,60,145,113,43,57,1161
20161202,136,1,2,0,0,2472,157,132,143,340,98,3342
20161202,137,0,1,0,0,1093,97,122,158,87,26,1583
20161202,137,0,2,0,0,3014,209,195,136,302,148,4004
20161202,137,1,1,0,0,1171,108,131,118,124,128,1780
20161202,137,1,2,0,0,3288,195,216,138,335,166,4338
20161202,138,0,1,0,0,2523,542,380,692,433,34,4604
20161202,138,0,2,0,0,10395,1095,621,572,881,564,14128
20161202,138,1,1,0,0,2862,424,494,672,422,314,5188
20161202,138,1,2,0,0,10390,978,588,522,886,559,13923
20161202,139,0,1,0,0,2388,173,237,196,163,40,3197
20161202,139,0,2,0,0,6983,372,426,228,421,376,8806
20161202,139,1,1,0,0,2281,148,206,193,157,241,3226
20161202,139,1,2,0,0,6059,326,401,172,385,304,7647
20161202,140,0,1,0,0,6755,369,399,408,346,187,8464
20161202,140,0,2,0,0,25142,948,681,366,766,1374,29277
20161202,140,1,1,0,0,6843,397,271,495,358,722,9086
20161202,140,1,2,0,0,24385,882,695,439,908,1346,28655
20161202,142,0,1,0,0,1570,96,151,105,149,52,2123
20161202,142,0,2,0,0,5500,187,191,98,466,327,6769
20161202,142,1,1,0,0,1706,83,148,99,139,185,2360
20161202,142,1,2,0,0,5402,183,184,103,459,347,6678
20161202,143,0,1,0,0,449,31,53,47,76,20,676
20161202,143,0,2,0,0,1759,63,66,61,358,97,2404
20161202,143,1,1,0,0,493,30,44,48,83,64,762
20161202,143,1,2,0,0,1674,71,63,56,347,106,2317
20161202,144,0,1,0,0,1076,63,66,85,58,43,1391
20161202,144,0,2,0,0,3243,119,104,58,408,211,4143
20161202,144,1,1,0,0,1073,79,62,58,49,112,1433
20161202,144,1,2,0,0,3289,114,102,70,313,213,4101
20161202,145,0,1,0,0,3624,115,164,162,120,92,4277
20161202,145,0,2,0,0,10968,284,535,153,453,602,12995
20161202,145,1,1,0,0,3572,140,171,144,129,383,4539
20161202,145,1,2,0,0,10906,306,569,190,508,583,13062
20161202,146,0,1,0,0,2833,161,274,290,156,17,3731
20161202,146,0,2,0,0,8818,402,242,208,627,577,10874
20161202,146,1,1,0,0,3027,208,278,246,153,332,4244
20161202,146,1,2,0,0,8128,353,243,194,644,501,10063
20161202,147,0,1,0,0,1878,244,319,249,149,71,2910
20161202,147,0,2,0,0,7707,427,217,324,488,423,9586
20161202,147,1,1,0,0,2251,259,358,238,188,233,3527
20161202,147,1,2,0,0,8330,487,261,366,585,501,10530
20161202,148,0,1,0,0,3403,197,252,246,117,85,4300
20161202,148,0,2,0,0,11482,435,303,224,447,711,13602
20161202,148,1,1,0,0,3436,191,268,213,145,441,4694
20161202,148,1,2,0,0,11640,413,305,205,412,761,13736
20161202,149,0,1,0,0,4916,258,206,195,61,172,5808
20161202,149,0,2,0,0,18126,607,462,173,253,1357,20978
20161202,149,1,1,0,0,4649,221,218,211,76,632,6007
20161202,149,1,2,0,0,16834,546,419,150,198,1213,19360
20161202,150,0,1,0,0,7300,173,197,143,71,199,8083
20161202,150,0,2,0,0,25105,487,462,141,509,1575,28279
20161202,150,1,1,0,0,7841,215,170,199,161,897,9483
20161202,150,1,2,0,0,24202,577,534,198,829,1569,27909
20161202,151,0,1,0,0,3152,101,106,172,80,74,3685
20161202,151,0,2,0,0,11056,229,498,192,318,624,12917
20161202,151,1,1,0,0,3333,108,132,205,80,381,4239
20161202,151,1,2,0,0,10549,246,478,206,347,610,12436
20161202,152,0,1,0,0,5109,126,192,148,67,85,5727
20161202,152,0,2,0,0,14976,337,584,193,208,671,16969
20161202,152,1,1,0,0,5217,145,155,130,49,475,6171
20161202,152,1,2,0,0,14728,350,587,210,242,657,16774
20161202,153,0,1,0,0,3555,152,185,204,62,81,4239
20161202,153,0,2,0,0,10714,341,270,204,291,634,12454
20161202,153,1,1,0,0,3730,168,201,173,53,395,4720
20161202,153,1,2,0,0,10459,325,280,171,297,593,12125
20161202,154,0,1,0,0,2057,107,118,105,43,50,2480
20161202,154,0,2,0,0,5778,224,160,65,225,333,6785
20161202,154,1,1,0,0,2136,104,119,118,61,192,2730
20161202,154,1,2,0,0,5864,208,150,63,227,331,6843
20161202,155,0,1,0,0,1171,64,182,150,71,15,1653
20161202,155,0,2,0,0,3130,249,203,201,300,135,4218
20161202,155,1,1,0,0,1279,80,186,147,78,88,1858
20161202,155,1,2,0,0,2975,216,178,181,267,120,3937
20161202,156,0,1,0,0,1393,87,197,208,105,18,2008
20161202,156,0,2,0,0,3943,334,404,261,575,107,5624
20161202,156,1,1,0,0,1585,90,205,183,97,111,2271
20161202,156,1,2,0,0,3740,279,386,260,545,110,5320
20161202,157,0,1,0,0,555,53,81,85,50,5,829
20161202,157,0,2,0,0,1516,95,106,88,182,31,2018
20161202,157,1,1,0,0,702,49,102,57,49,57,1016
20161202,157,1,2,0,0,1563,106,125,77,186,48,2105
20161202,158,0,1,0,0,2199,96,145,158,132,19,2749
20161202,158,0,2,0,0,5311,228,670,225,549,159,7142
20161202,158,1,1,0,0,2589,109,209,196,157,194,3454
20161202,158,1,2,0,0,6258,250,721,224,571,204,8228
20161202,159,0,1,0,0,1649,46,94,81,33,17,1920
20161202,159,0,2,0,0,4596,188,202,130,148,152,5416
20161202,159,1,1,0,0,1466,32,68,60,28,119,1773
20161202,159,1,2,0,0,3904,179,143,93,122,120,4561
20161202,160,0,1,0,0,572,27,64,58,37,7,765
20161202,160,0,2,0,0,1602,101,132,65,85,45,2030
20161202,160,1,1,0,0,660,44,91,47,35,40,917
20161202,160,1,2,0,0,1555,109,131,44,94,45,1978
20161202,161,0,1,0,0,157,14,7,6,2,2,188
20161202,161,0,2,0,0,401,23,19,6,32,20,501
20161202,161,1,1,0,0,205,12,14,5,6,11,253
20161202,161,1,2,0,0,399,22,16,8,47,21,513
20161202,162,0,1,0,0,351,18,38,49,22,5,483
20161202,162,0,2,0,0,1001,69,104,88,88,32,1382
20161202,162,1,1,0,0,504,18,74,51,33,37,717
20161202,162,1,2,0,0,1212,71,112,77,102,37,1611
20161202,163,0,1,0,0,1255,72,91,111,38,17,1584
20161202,163,0,2,0,0,3019,161,204,171,265,96,3916
20161202,163,1,1,0,0,1200,68,142,97,32,86,1625
20161202,163,1,2,0,0,2902,146,203,135,215,78,3679
20161202,164,0,1,0,0,649,30,30,25,13,9,756
20161202,164,0,2,0,0,1749,44,70,39,54,59,2015
20161202,164,1,1,0,0,758,20,28,25,15,46,892
20161202,164,1,2,0,0,1756,48,81,42,39,54,2020
20161202,165,0,1,0,0,208,11,9,17,2,2,249
20161202,165,0,2,0,0,653,13,38,16,39,23,782
20161202,165,1,1,0,0,266,13,10,9,3,17,318
20161202,165,1,2,0,0,766,14,39,17,13,23,872
20161202,166,0,1,0,0,906,56,88,106,68,11,1235
20161202,166,0,2,0,0,2779,163,248,172,303,101,3766
20161202,166,1,1,0,0,838,51,113,130,46,53,1231
20161202,166,1,2,0,0,2496,145,192,104,278,89,3304
20161202,167,0,1,0,0,4222,148,347,342,173,48,5280
20161202,167,0,2,0,0,12737,464,1134,609,574,412,15930
20161202,167,1,1,0,0,4885,170,338,423,138,319,6273
20161202,167,1,2,0,0,14414,532,1149,712,662,410,17879
20161202,168,0,1,0,0,222,9,8,9,4,5,257
20161202,168,0,2,0,0,711,16,13,8,13,18,779
20161202,168,1,1,0,0,323,14,6,7,7,17,374
20161202,168,1,2,0,0,792,5,15,6,20,19,857
20161202,169,0,1,0,0,494,20,22,17,21,17,591
20161202,169,0,2,0,0,1442,38,37,31,31,35,1614
20161202,169,1,1,0,0,552,35,24,14,23,33,681
20161202,169,1,2,0,0,1337,34,41,45,40,31,1528
20161202,170,0,1,0,0,200,7,26,16,13,1,263
20161202,170,0,2,0,0,590,22,54,35,34,20,755
20161202,170,1,1,0,0,259,7,22,16,26,13,343
20161202,170,1,2,0,0,656,26,55,47,32,24,840
20161202,171,0,1,0,0,857,32,84,14,1,27,1015
20161202,171,0,2,0,0,3010,96,334,29,23,195,3687
20161202,171,1,1,0,0,962,41,91,17,8,91,1210
20161202,171,1,2,0,0,3759,104,302,32,25,209,4431
20161202,172,0,1,0,0,3205,310,320,231,116,91,4273
20161202,172,0,2,0,0,13650,1012,497,322,461,1029,16971
20161202,172,1,1,0,0,3149,273,404,234,106,354,4520
20161202,172,1,2,0,0,13475,954,470,316,408,926,16549
20161202,173,0,1,0,0,3052,314,611,631,276,86,4970
20161202,173,0,2,0,0,14052,1689,818,843,993,956,19351
20161202,173,1,1,0,0,2635,355,579,500,204,299,4572
20161202,173,1,2,0,0,12090,1478,789,811,842,811,16821
20161202,174,0,1,0,0,3621,112,170,168,42,76,4189
20161202,174,0,2,0,0,9642,289,358,150,202,649,11290
20161202,174,1,1,0,0,3581,109,137,183,52,487,4549
20161202,174,1,2,0,0,9510,250,324,156,170,610,11020
20161202,175,0,1,0,0,1150,155,238,353,45,39,1980
20161202,175,0,2,0,0,5170,762,390,481,187,331,7321
20161202,175,1,1,0,0,1467,211,347,343,87,167,2622
20161202,175,1,2,0,0,5626,764,445,545,278,357,8015
20161202,176,0,1,0,0,2166,125,267,342,186,36,3122
20161202,176,0,2,0,0,9416,523,748,637,665,475,12464
20161202,176,1,1,0,0,1882,133,268,321,212,162,2978
20161202,176,1,2,0,0,7742,525,755,542,649,431,10644
20161202,177,0,1,0,0,1070,49,147,144,89,15,1514
20161202,177,0,2,0,0,3882,219,597,350,315,178,5541
20161202,177,1,1,0,0,1110,60,168,151,135,85,1709
20161202,177,1,2,0,0,3719,192,450,293,315,180,5149
20161202,178,0,1,0,0,1100,84,161,126,73,22,1566
20161202,178,0,2,0,0,3219,306,372,134,493,167,4691
20161202,178,1,1,0,0,1289,109,170,129,84,118,1899
20161202,178,1,2,0,0,3909,352,501,168,375,207,5512
20161202,179,0,1,0,0,1475,64,76,158,31,21,1825
20161202,179,0,2,0,0,4077,129,196,133,177,312,5024
20161202,179,1,1,0,0,1363,58,75,163,30,168,1857
20161202,179,1,2,0,0,4002,123,208,125,152,295,4905
20161202,180,0,1,0,0,1312,101,116,98,38,18,1683
20161202,180,0,2,0,0,3965,219,273,111,200,184,4952
20161202,180,1,1,0,0,1547,92,133,81,51,127,2031
20161202,180,1,2,0,0,3677,215,264,128,204,170,4658
20161202,181,0,1,0,0,791,42,93,45,28,9,1008
20161202,181,0,2,0,0,2870,124,140,66,102,107,3409
20161202,181,1,1,0,0,1063,48,86,57,33,67,1354
20161202,181,1,2,0,0,2888,117,186,57,138,95,3481
20161202,182,0,1,0,0,412,19,36,21,15,2,505
20161202,182,0,2,0,0,1428,53,57,17,45,45,1645
20161202,182,1,1,0,0,571,28,26,28,14,43,710
20161202,182,1,2,0,0,1834,47,70,21,41,80,2093
20161202,183,0,1,0,0,271,7,16,8,17,4,323
20161202,183,0,2,0,0,884,33,61,11,55,32,1076
20161202,183,1,1,0,0,490,6,26,25,7,40,594
20161202,183,1,2,0,0,1624,30,61,11,45,59,1830
20161202,184,0,1,0,0,766,44,74,53,21,9,967
20161202,184,0,2,0,0,2646,78,253,27,154,142,3300
20161202,184,1,1,0,0,1109,54,75,81,24,75,1418
20161202,184,1,2,0,0,3242,77,252,38,159,150,3918
20161202,185,0,1,0,0,559,28,31,40,19,1,678
20161202,185,0,2,0,0,1668,47,196,21,98,69,2099
20161202,185,1,1,0,0,578,27,39,31,29,53,757
20161202,185,1,2,0,0,1334,50,206,21,87,76,1774
20161202,186,0,1,0,0,169,8,12,9,7,4,209
20161202,186,0,2,0,0,664,13,32,35,107,26,877
20161202,186,1,1,0,0,123,11,9,2,9,8,162
20161202,186,1,2,0,0,348,14,14,25,107,12,520
20161202,187,0,1,0,0,476,27,33,82,16,11,645
20161202,187,0,2,0,0,1642,59,143,46,184,75,2149
20161202,187,1,1,0,0,650,25,35,67,31,57,865
20161202,187,1,2,0,0,1807,61,167,53,206,77,2371
20161202,188,0,1,0,0,505,28,125,73,37,7,775
20161202,188,0,2,0,0,1769,105,122,108,139,80,2323
20161202,188,1,1,0,0,729,40,143,99,38,60,1109
20161202,188,1,2,0,0,2377,139,153,128,167,87,3051
20161202,189,0,1,0,0,2534,80,156,110,64,45,2989
20161202,189,0,2,0,0,6622,199,679,90,268,312,8170
20161202,189,1,1,0,0,2646,90,142,129,58,262,3327
20161202,189,1,2,0,0,6856,203,666,105,264,316,8410
20161202,190,0,1,0,0,11335,559,956,932,317,212,14311
20161202,190,0,2,0,0,42775,2576,2975,1369,1474,2038,53207
20161202,190,1,1,0,0,10251,600,893,996,446,831,14017
20161202,190,1,2,0,0,37975,2571,2776,1475,1581,1922,48300
20161202,191,0,1,0,0,1919,178,172,111,28,45,2453
20161202,191,0,2,0,0,9370,703,448,145,138,724,11528
20161202,191,1,1,0,0,1911,150,176,92,33,197,2559
20161202,191,1,2,0,0,8168,546,380,132,121,604,9951
20161202,192,0,1,0,0,2267,224,376,304,94,79,3344
20161202,192,0,2,0,0,9960,1034,480,477,353,587,12891
20161202,192,1,1,0,0,2695,242,390,304,119,267,4017
20161202,192,1,2,0,0,11585,1054,549,509,462,649,14808
20161202,193,0,1,0,0,1396,112,284,289,89,36,2206
20161202,193,0,2,0,0,5697,558,434,425,334,233,7681
20161202,193,1,1,0,0,1442,122,384,297,133,120,2498
20161202,193,1,2,0,0,5557,533,455,447,411,246,7649
20161202,194,0,1,0,0,2060,187,361,347,96,33,3084
20161202,194,0,2,0,0,6327,954,616,455,317,405,9074
20161202,194,1,1,0,0,1412,238,327,268,131,154,2530
20161202,194,1,2,0,0,5804,945,592,453,326,413,8533
20161202,195,0,1,0,0,1139,104,326,315,133,17,2034
20161202,195,0,2,0,0,4189,629,511,455,440,194,6418
20161202,195,1,1,0,0,982,112,325,275,119,62,1875
20161202,195,1,2,0,0,3379,587,469,409,391,160,5395
20161202,196,0,2,0,0,5421,270,237,425,431,169,6953
20161202,196,1,1,0,0,1109,83,176,176,99,110,1753
20161202,196,1,2,0,0,3842,273,229,234,350,176,5104
20161202,197,0,1,0,0,1570,101,210,189,74,20,2164
20161202,197,0,2,0,0,4392,288,259,181,345,175,5640
20161202,197,1,1,0,0,1681,118,216,168,92,148,2423
20161202,197,1,2,0,0,4879,315,296,192,381,202,6265
20161202,198,0,1,0,0,3219,127,233,236,66,58,3939
