집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20180901,105,0,2,0,0,9901,211,233,80,170,453,11048
20180901,105,1,1,0,0,2045,60,60,68,37,210,2480
20180901,105,1,2,0,0,11482,213,235,60,156,546,12692
20180901,106,0,1,0,0,3692,99,287,231,65,62,4436
20180901,106,0,2,0,0,17555,944,1024,542,345,792,21202
20180901,106,1,1,0,0,4371,133,285,276,75,467,5607
20180901,106,1,2,0,0,16612,880,1010,608,394,767,20271
20180901,107,0,1,0,0,3807,70,88,53,14,48,4080
20180901,107,0,2,0,0,13901,255,661,114,134,690,15755
20180901,107,1,1,0,0,3643,83,111,62,18,413,4330
20180901,107,1,2,0,0,13673,304,693,129,149,724,15672
20180901,108,0,1,0,0,5789,49,57,124,65,59,6143
20180901,108,0,2,0,0,22287,340,1279,247,313,897,25363
20180901,108,1,1,0,0,5968,78,141,172,57,558,6974
20180901,108,1,2,0,0,20824,365,1324,274,357,878,24022
20180901,109,0,1,0,0,472,46,34,45,9,5,611
20180901,109,0,2,0,0,1731,71,73,117,59,74,2125
20180901,109,1,1,0,0,596,47,47,44,15,64,813
20180901,109,1,2,0,0,1672,76,65,82,89,76,2060
20180901,110,0,1,0,0,1417,24,70,84,32,9,1636
20180901,110,0,2,0,0,5163,91,186,105,149,156,5850
20180901,110,1,1,0,0,1660,37,69,59,24,145,1994
20180901,110,1,2,0,0,5190,121,175,106,158,139,5889
20180901,111,0,1,0,0,2459,32,67,91,23,25,2697
20180901,111,0,2,0,0,7269,132,773,129,187,280,8770
20180901,111,1,1,0,0,2448,38,66,65,15,220,2852
20180901,111,1,2,0,0,6607,136,812,133,203,236,8127
20180901,112,0,1,0,0,2368,110,97,168,45,23,2811
20180901,112,0,2,0,0,7205,379,284,306,471,222,8867
20180901,112,1,1,0,0,2204,89,141,163,44,187,2828
20180901,112,1,2,0,0,6502,362,311,302,409,197,8083
20180901,113,0,1,0,0,2945,62,146,267,68,40,3528
20180901,113,0,2,0,0,10405,243,237,468,630,425,12408
20180901,113,1,1,0,0,3146,57,124,190,78,302,3897
20180901,113,1,2,0,0,9963,245,240,338,554,424,11764
20180901,114,0,1,0,0,1757,48,77,54,8,19,1963
20180901,114,0,2,0,0,5216,113,118,148,105,202,5902
20180901,114,1,1,0,0,1530,44,83,62,14,138,1871
20180901,114,1,2,0,0,4575,103,110,104,108,205,5205
20180901,115,0,1,0,0,6411,92,90,59,16,100,6768
20180901,115,0,2,0,0,19939,347,1141,129,137,813,22506
20180901,115,1,1,0,0,6045,79,96,71,22,625,6938
20180901,115,1,2,0,0,18112,332,1128,150,164,762,20648
20180901,116,0,1,0,0,1905,40,61,190,22,34,2252
20180901,116,0,2,0,0,5786,157,151,395,266,277,7032
20180901,116,1,1,0,0,2058,41,90,113,21,216,2539
20180901,116,1,2,0,0,6193,161,125,197,232,294,7202
20180901,117,0,1,0,0,275,5,8,10,2,6,306
20180901,117,0,2,0,0,597,5,10,22,16,31,681
20180901,117,1,1,0,0,350,7,7,3,8,19,394
20180901,117,1,2,0,0,791,3,7,6,7,34,848
20180901,118,0,1,0,0,424,5,12,10,5,8,464
20180901,118,0,2,0,0,1351,29,26,13,82,51,1552
20180901,118,1,1,0,0,604,11,9,14,9,43,690
20180901,118,1,2,0,0,1697,24,23,17,65,52,1878
20180901,119,0,1,0,0,2826,60,47,28,18,32,3011
20180901,119,0,2,0,0,8567,142,103,33,73,366,9284
20180901,119,1,1,0,0,2592,45,45,39,19,249,2989
20180901,119,1,2,0,0,7884,146,104,47,97,351,8629
20180901,120,0,1,0,0,448,9,12,14,8,6,497
20180901,120,0,2,0,0,1568,26,56,50,99,57,1856
20180901,120,1,1,0,0,774,14,27,16,7,60,898
20180901,120,1,2,0,0,2122,27,47,21,72,72,2361
20180901,121,0,1,0,0,262,4,9,11,0,5,291
20180901,121,0,2,0,0,746,9,18,13,6,29,821
20180901,121,1,1,0,0,326,5,7,9,3,22,372
20180901,121,1,2,0,0,824,9,25,9,8,42,917
20180901,122,0,1,0,0,1139,15,44,50,6,16,1270
20180901,122,0,2,0,0,3124,77,118,63,76,111,3569
20180901,122,1,1,0,0,1194,14,30,42,12,106,1398
20180901,122,1,2,0,0,3136,63,120,71,88,110,3588
20180901,123,0,1,0,0,4310,49,89,79,19,70,4616
20180901,123,0,2,0,0,13233,203,454,120,134,511,14655
20180901,123,1,1,0,0,3641,58,100,87,22,389,4297
20180901,123,1,2,0,0,11486,197,466,131,165,435,12880
20180901,124,0,1,0,0,401,8,16,19,7,5,456
20180901,124,0,2,0,0,1406,32,66,17,44,42,1607
20180901,124,1,1,0,0,594,3,21,19,8,38,683
20180901,124,1,2,0,0,1775,41,73,31,48,48,2016
20180901,125,0,1,0,0,2366,52,83,146,46,20,2713
20180901,125,0,2,0,0,7749,158,270,138,392,345,9052
20180901,125,1,1,0,0,2042,47,113,99,57,220,2578
20180901,125,1,2,0,0,6599,161,250,146,529,306,7991
20180901,126,0,1,0,0,2739,84,157,126,38,44,3188
20180901,126,0,2,0,0,8736,395,266,158,367,314,10236
20180901,126,1,1,0,0,2765,88,160,125,49,257,3444
20180901,126,1,2,0,0,8605,370,289,175,355,318,10112
20180901,127,0,1,0,0,9246,215,357,203,66,124,10211
20180901,127,0,2,0,0,30199,747,1166,431,570,1021,34134
20180901,127,1,1,0,0,7445,185,280,285,79,691,8965
20180901,127,1,2,0,0,24283,638,989,519,542,926,27897
20180901,128,0,1,0,0,651,12,58,61,21,8,811
20180901,128,0,2,0,0,3005,91,87,92,234,119,3628
20180901,128,1,1,0,0,734,19,79,45,12,82,971
20180901,128,1,2,0,0,2866,93,93,94,247,115,3508
20180901,129,0,1,0,0,8214,133,182,79,24,106,8738
20180901,129,0,2,0,0,26467,471,563,143,288,890,28822
20180901,129,1,1,0,0,8181,166,224,119,64,730,9484
20180901,129,1,2,0,0,26562,586,668,242,502,896,29456
20180901,130,0,1,0,0,884,19,50,70,16,7,1046
20180901,130,0,2,0,0,3180,57,74,80,190,114,3695
20180901,130,1,1,0,0,991,19,74,45,33,79,1241
20180901,130,1,2,0,0,3404,65,82,96,172,127,3946
20180901,131,0,1,0,0,3461,159,329,267,58,66,4340
20180901,131,0,2,0,0,11325,591,438,310,337,488,13489
20180901,131,1,1,0,0,3351,172,328,312,57,318,4538
20180901,131,1,2,0,0,10775,542,431,350,426,444,12968
20180901,132,0,1,0,0,1785,38,125,94,52,10,2104
20180901,132,0,2,0,0,5438,148,197,172,304,145,6404
20180901,132,1,1,0,0,1832,40,123,134,54,168,2351
20180901,132,1,2,0,0,5714,172,203,169,285,171,6714
20180901,133,0,1,0,0,648,16,43,31,15,5,758
20180901,133,0,2,0,0,1936,44,135,39,105,51,2310
20180901,133,1,1,0,0,773,19,33,43,27,48,943
20180901,133,1,2,0,0,2128,49,147,54,128,59,2565
20180901,134,0,1,0,0,367,9,16,12,4,3,411
20180901,134,0,2,0,0,1157,23,36,18,47,36,1317
20180901,134,1,1,0,0,448,10,15,15,6,31,525
20180901,134,1,2,0,0,1303,29,39,22,52,37,1482
20180901,135,0,1,0,0,4112,50,175,177,75,34,4623
20180901,135,0,2,0,0,13678,207,842,330,530,414,16001
20180901,135,1,1,0,0,4920,32,150,208,85,379,5774
20180901,135,1,2,0,0,14327,185,841,387,567,415,16722
20180901,136,0,1,0,0,830,17,66,57,15,11,996
20180901,136,0,2,0,0,3426,73,92,73,136,98,3898
20180901,136,1,1,0,0,1262,13,91,54,18,119,1557
20180901,136,1,2,0,0,4766,113,113,91,202,166,5451
20180901,137,0,1,0,0,1031,35,73,76,25,11,1251
20180901,137,0,2,0,0,3002,111,103,59,127,123,3525
20180901,137,1,1,0,0,1174,45,87,71,33,101,1511
20180901,137,1,2,0,0,3006,117,116,89,148,131,3607
20180901,138,0,1,0,0,2043,98,223,209,138,2,2713
20180901,138,0,2,0,0,8555,758,392,375,407,401,10888
20180901,138,1,1,0,0,1994,150,210,219,145,227,2945
20180901,138,1,2,0,0,8448,674,394,372,456,373,10717
20180901,139,0,1,0,0,1971,43,87,61,36,24,2222
20180901,139,0,2,0,0,6472,174,265,67,118,260,7356
20180901,139,1,1,0,0,2135,45,91,89,37,197,2594
20180901,139,1,2,0,0,6938,170,236,69,130,277,7820
20180901,140,0,1,0,0,6285,132,156,152,69,129,6923
20180901,140,0,2,0,0,27147,553,523,201,297,1139,29860
20180901,140,1,1,0,0,6423,126,167,202,93,695,7706
20180901,140,1,2,0,0,27435,553,569,260,361,1227,30405
20180901,142,0,1,0,0,1330,19,60,37,18,31,1495
20180901,142,0,2,0,0,5105,74,121,45,171,255,5771
20180901,142,1,1,0,0,1853,21,65,51,18,153,2161
20180901,142,1,2,0,0,6257,88,119,51,158,271,6944
20180901,143,0,1,0,0,304,7,34,14,12,13,384
20180901,143,0,2,0,0,1210,24,27,19,126,57,1463
20180901,143,1,1,0,0,344,13,33,26,20,39,475
20180901,143,1,2,0,0,1183,24,31,19,109,74,1440
20180901,144,0,1,0,0,839,24,37,22,8,23,953
20180901,144,0,2,0,0,2980,69,92,23,119,142,3425
20180901,144,1,1,0,0,866,14,26,24,11,127,1068
20180901,144,1,2,0,0,2959,68,83,32,120,150,3412
20180901,145,0,1,0,0,4237,30,81,59,46,81,4534
20180901,145,0,2,0,0,16419,163,595,80,205,558,18020
20180901,145,1,1,0,0,3349,34,54,56,29,368,3890
20180901,145,1,2,0,0,11771,153,585,79,187,494,13269
20180901,146,0,1,0,0,2438,35,116,75,19,15,2698
20180901,146,0,2,0,0,8304,154,158,111,165,449,9341
20180901,146,1,1,0,0,2316,56,100,70,34,305,2881
20180901,146,1,2,0,0,7809,161,138,108,177,427,8820
20180901,147,0,1,0,0,1171,46,115,43,21,16,1412
20180901,147,0,2,0,0,4374,175,116,78,146,261,5150
20180901,147,1,1,0,0,1133,50,102,64,28,136,1513
20180901,147,1,2,0,0,4334,184,122,76,160,258,5134
20180901,148,0,1,0,0,3043,52,123,87,22,51,3378
20180901,148,0,2,0,0,10991,196,201,157,179,574,12298
20180901,148,1,1,0,0,2700,64,131,98,26,367,3386
20180901,148,1,2,0,0,10315,206,228,155,183,554,11641
20180901,149,0,1,0,0,4045,105,113,61,14,85,4423
20180901,149,0,2,0,0,15522,360,328,97,82,960,17349
20180901,149,1,1,0,0,3444,73,121,70,20,453,4181
20180901,149,1,2,0,0,13374,318,287,104,66,805,14954
20180901,150,0,1,0,0,6475,71,85,42,9,117,6799
20180901,150,0,2,0,0,23306,265,386,73,137,1104,25271
20180901,150,1,1,0,0,5702,83,86,66,19,654,6610
20180901,150,1,2,0,0,22475,306,405,120,244,1186,24736
20180901,151,0,1,0,0,2722,29,66,104,32,33,2986
20180901,151,0,2,0,0,10106,142,422,133,217,381,11401
20180901,151,1,1,0,0,2308,39,65,96,31,236,2775
20180901,151,1,2,0,0,8253,142,403,120,187,325,9430
20180901,152,0,1,0,0,5704,80,87,62,14,63,6010
20180901,152,0,2,0,0,17911,213,563,153,128,577,19545
20180901,152,1,1,0,0,5729,75,59,58,26,526,6473
20180901,152,1,2,0,0,16985,233,560,119,122,600,18619
20180901,153,0,1,0,0,4406,70,130,110,24,59,4799
20180901,153,0,2,0,0,13837,229,235,173,247,576,15297
20180901,153,1,1,0,0,4030,96,120,84,32,430,4792
20180901,153,1,2,0,0,12953,227,229,106,245,558,14318
20180901,154,0,1,0,0,2442,68,58,31,13,21,2633
20180901,154,0,2,0,0,7389,146,104,43,148,304,8134
20180901,154,1,1,0,0,2436,80,84,32,15,218,2865
20180901,154,1,2,0,0,7353,146,110,50,191,302,8152
20180901,155,0,1,0,0,1047,22,66,66,20,15,1236
20180901,155,0,2,0,0,3232,121,161,106,179,102,3901
20180901,155,1,1,0,0,1240,21,97,63,22,113,1556
20180901,155,1,2,0,0,3314,109,177,120,160,108,3988
20180901,156,0,1,0,0,1543,34,61,81,31,10,1760
20180901,156,0,2,0,0,4215,180,284,128,296,83,5186
20180901,156,1,1,0,0,1550,37,74,76,41,94,1872
20180901,156,1,2,0,0,3981,171,289,139,312,99,4991
20180901,157,0,1,0,0,655,8,31,19,10,6,729
20180901,157,0,2,0,0,1734,29,53,39,103,40,1998
20180901,157,1,1,0,0,811,17,36,33,17,46,960
20180901,157,1,2,0,0,1821,42,81,44,116,42,2146
20180901,158,0,1,0,0,2357,40,54,84,27,17,2579
20180901,158,0,2,0,0,6075,104,674,148,214,147,7362
20180901,158,1,1,0,0,2788,37,75,116,45,191,3252
20180901,158,1,2,0,0,7209,136,723,191,288,191,8738
20180901,159,0,1,0,0,1986,27,55,49,15,15,2147
20180901,159,0,2,0,0,5750,144,182,99,81,128,6384
20180901,159,1,1,0,0,1817,27,52,43,25,132,2096
20180901,159,1,2,0,0,5227,119,142,88,80,130,5786
20180901,160,0,1,0,0,642,16,16,21,1,10,706
20180901,160,0,2,0,0,1950,66,93,96,33,52,2290
20180901,160,1,1,0,0,653,13,28,21,7,40,762
20180901,160,1,2,0,0,1874,68,90,92,56,51,2231
20180901,161,0,1,0,0,139,4,2,54,1,2,202
20180901,161,0,2,0,0,517,7,20,3,22,7,576
20180901,161,1,1,0,0,185,6,3,51,1,10,256
20180901,161,1,2,0,0,577,8,24,4,29,10,652
20180901,162,0,1,0,0,324,6,23,18,10,4,385
20180901,162,0,2,0,0,1243,44,102,62,48,25,1524
20180901,162,1,1,0,0,485,16,39,26,14,37,617
20180901,162,1,2,0,0,1506,42,98,67,44,25,1782
20180901,163,0,1,0,0,1181,28,54,39,8,10,1320
20180901,163,0,2,0,0,3351,93,185,58,65,79,3831
20180901,163,1,1,0,0,1173,31,75,39,9,86,1413
20180901,163,1,2,0,0,3361,83,190,79,75,84,3872
20180901,164,0,1,0,0,1002,13,13,14,1,12,1055
20180901,164,0,2,0,0,3611,23,92,21,19,116,3882
20180901,164,1,1,0,0,1743,16,13,14,1,142,1929
20180901,164,1,2,0,0,5500,33,104,15,12,148,5812
20180901,165,0,1,0,0,168,6,3,4,1,1,183
20180901,165,0,2,0,0,811,10,37,7,10,20,895
20180901,165,1,1,0,0,283,5,1,0,2,15,306
20180901,165,1,2,0,0,1048,11,35,6,13,19,1132
20180901,166,0,1,0,0,561,24,45,35,12,4,681
20180901,166,0,2,0,0,2259,92,171,44,101,56,2723
20180901,166,1,1,0,0,684,18,36,23,7,56,824
20180901,166,1,2,0,0,2568,87,165,63,96,66,3045
20180901,167,0,1,0,0,4766,63,197,143,46,29,5244
20180901,167,0,2,0,0,17154,320,1077,266,194,398,19409
20180901,167,1,1,0,0,5154,91,156,266,57,322,6046
20180901,167,1,2,0,0,17183,339,1132,430,365,408,19857
20180901,168,0,1,0,0,228,7,4,3,0,1,243
20180901,168,0,2,0,0,874,13,9,5,9,18,928
20180901,168,1,1,0,0,455,8,3,6,1,38,511
20180901,168,1,2,0,0,1351,10,14,5,9,29,1418
20180901,169,0,1,0,0,553,6,7,4,2,6,578
20180901,169,0,2,0,0,1699,28,35,8,12,38,1820
20180901,169,1,1,0,0,770,10,10,15,4,54,863
20180901,169,1,2,0,0,2184,23,36,17,18,44,2322
20180901,170,0,1,0,0,259,12,24,43,110,1,449
20180901,170,0,2,0,0,1143,27,61,44,110,25,1410
20180901,170,1,1,0,0,459,3,14,9,4,31,520
20180901,170,1,2,0,0,1325,20,52,36,122,26,1581
20180901,171,0,1,0,0,2089,10,60,16,2,28,2205
20180901,171,0,2,0,0,8983,80,282,62,46,328,9781
20180901,171,1,1,0,0,2431,23,104,19,8,266,2851
20180901,171,1,2,0,0,11472,96,269,69,97,424,12427
20180901,172,0,1,0,0,3234,101,178,118,41,60,3732
20180901,172,0,2,0,0,14789,585,330,194,317,739,16954
20180901,172,1,1,0,0,2949,103,205,117,36,302,3712
20180901,172,1,2,0,0,13783,538,311,194,283,698,15807
20180901,173,0,1,0,0,2892,134,317,304,62,46,3755
20180901,173,0,2,0,0,15108,935,507,535,609,623,18317
20180901,173,1,1,0,0,2448,107,280,220,78,231,3364
20180901,173,1,2,0,0,12204,670,480,441,562,485,14842
20180901,174,0,1,0,0,4707,61,104,69,16,59,5016
20180901,174,0,2,0,0,14790,216,388,71,141,730,16336
20180901,174,1,1,0,0,4252,56,84,72,27,490,4981
20180901,174,1,2,0,0,13878,214,384,96,159,689,15420
20180901,175,0,1,0,0,751,68,123,212,21,12,1187
20180901,175,0,2,0,0,3723,445,359,377,212,173,5289
20180901,175,1,1,0,0,1004,137,180,211,22,101,1655
20180901,175,1,2,0,0,4862,357,367,335,246,206,6373
20180901,176,0,1,0,0,1873,38,122,196,59,20,2308
20180901,176,0,2,0,0,8676,366,429,420,386,355,10632
20180901,176,1,1,0,0,1451,31,96,139,45,154,1916
20180901,176,1,2,0,0,6361,297,377,250,331,240,7856
20180901,177,0,1,0,0,1075,32,113,154,15,7,1396
20180901,177,0,2,0,0,5757,130,469,334,188,173,7051
20180901,177,1,1,0,0,1110,33,87,155,21,98,1504
20180901,177,1,2,0,0,5335,123,418,260,184,177,6497
20180901,178,0,1,0,0,1254,33,94,83,25,30,1519
20180901,178,0,2,0,0,4323,184,408,79,222,154,5370
20180901,178,1,1,0,0,1131,42,88,63,20,114,1458
20180901,178,1,2,0,0,3842,173,405,95,199,152,4866
20180901,179,0,1,0,0,1609,24,53,58,13,21,1778
20180901,179,0,2,0,0,5758,100,240,69,138,347,6652
20180901,179,1,1,0,0,1793,33,47,52,11,218,2154
20180901,179,1,2,0,0,6515,94,278,74,136,340,7437
20180901,180,0,1,0,0,1487,42,83,69,21,17,1719
20180901,180,0,2,0,0,5464,176,243,97,118,251,6349
20180901,180,1,1,0,0,1523,36,81,45,20,154,1859
20180901,180,1,2,0,0,4984,171,222,85,136,193,5791
20180901,181,0,1,0,0,801,19,59,34,3,10,926
20180901,181,0,2,0,0,3770,79,146,52,43,122,4212
20180901,181,1,1,0,0,1093,27,52,32,5,70,1279
20180901,181,1,2,0,0,3969,74,124,48,48,129,4392
20180901,182,0,1,0,0,444,9,16,15,4,7,495
20180901,182,0,2,0,0,2141,45,92,13,11,68,2370
20180901,182,1,1,0,0,707,11,39,8,4,54,823
20180901,182,1,2,0,0,2583,43,71,13,11,96,2817
20180901,183,0,1,0,0,141,8,5,2,0,2,158
20180901,183,0,2,0,0,1069,10,39,5,5,30,1158
20180901,183,1,1,0,0,508,4,8,2,0,32,554
20180901,183,1,2,0,0,2046,15,38,2,5,55,2161
20180901,184,0,1,0,0,854,18,19,13,2,9,915
20180901,184,0,2,0,0,4449,59,206,34,19,130,4897
20180901,184,1,1,0,0,1246,16,68,6,3,119,1458
20180901,184,1,2,0,0,5135,61,204,30,19,149,5598
20180901,185,0,1,0,0,720,9,30,14,2,6,781
20180901,185,0,2,0,0,3104,49,229,15,71,101,3569
20180901,185,1,1,0,0,1057,14,47,17,4,85,1224
20180901,185,1,2,0,0,3529,46,243,15,39,105,3977
20180901,186,0,1,0,0,183,4,14,7,2,1,211
20180901,186,0,2,0,0,869,15,16,19,4,26,949
20180901,186,1,1,0,0,174,6,34,16,3,15,248
20180901,186,1,2,0,0,707,15,12,21,7,26,788
20180901,187,0,1,0,0,409,14,21,30,5,4,483
20180901,187,0,2,0,0,2099,44,154,68,31,81,2477
20180901,187,1,1,0,0,653,15,71,19,3,59,820
20180901,187,1,2,0,0,2841,50,163,48,27,82,3211
20180901,188,0,1,0,0,569,6,48,36,9,12,680
20180901,188,0,2,0,0,2341,45,67,46,169,100,2768
20180901,188,1,1,0,0,693,9,46,34,11,61,854
20180901,188,1,2,0,0,2424,45,58,48,139,76,2790
20180901,189,0,1,0,0,3134,31,57,61,12,25,3320
20180901,189,0,2,0,0,9803,149,640,50,111,389,11142
20180901,189,1,1,0,0,3314,40,87,78,17,357,3893
20180901,189,1,2,0,0,10612,168,642,89,190,385,12086
20180901,190,0,1,0,0,14137,233,601,421,133,158,15683
20180901,190,0,2,0,0,58816,1413,2291,686,853,2090,66149
20180901,190,1,1,0,0,11494,263,422,575,117,933,13804
20180901,190,1,2,0,0,49579,1549,2387,1124,1081,1971,57691
20180901,191,0,1,0,0,1903,63,84,84,19,36,2189
20180901,191,0,2,0,0,9306,331,330,217,143,575,10902
20180901,191,1,1,0,0,2169,65,115,56,30,231,2666
20180901,191,1,2,0,0,10632,308,333,143,139,612,12167
20180901,192,0,1,0,0,2259,70,179,173,46,33,2760
20180901,192,0,2,0,0,10726,541,315,266,257,471,12576
20180901,192,1,1,0,0,2252,63,177,171,45,197,2905
20180901,192,1,2,0,0,10433,499,304,276,326,447,12285
20180901,193,0,1,0,0,1500,35,142,154,27,22,1880
20180901,193,0,2,0,0,6943,283,326,289,211,252,8304
20180901,193,1,1,0,0,1768,44,204,142,46,142,2346
20180901,193,1,2,0,0,7062,266,332,309,249,224,8442
20180901,194,0,1,0,0,1487,61,169,145,31,20,1913
20180901,194,0,2,0,0,6404,608,489,278,214,317,8310
20180901,194,1,1,0,0,1511,74,214,129,48,160,2136
20180901,194,1,2,0,0,6816,691,530,323,247,353,8960
20180901,195,0,1,0,0,911,28,111,140,37,15,1242
20180901,195,0,2,0,0,2978,225,286,307,285,129,4210
20180901,195,1,1,0,0,814,28,134,129,35,67,1207
20180901,195,1,2,0,0,2390,198,268,239,238,103,3436
20180901,196,0,1,0,0,1152,14,90,77,41,18,1392
20180901,196,0,2,0,0,4708,105,184,137,288,180,5602
20180901,196,1,1,0,0,1117,27,86,80,45,130,1485
20180901,196,1,2,0,0,3684,81,144,128,290,136,4463
20180901,197,0,1,0,0,1624,34,115,75,26,15,1889
20180901,197,0,2,0,0,4850,134,204,143,255,180,5766
20180901,197,1,1,0,0,2065,40,101,135,31,159,2531
20180901,197,1,2,0,0,5866,162,201,140,260,206,6835
20180901,198,0,1,0,0,3517,40,82,108,42,33,3822
20180901,198,0,2,0,0,11383,263,343,172,192,405,12758
