집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20170601,140,0,2,0,0,23830,904,713,338,850,1346,27981
20170601,140,1,1,0,0,5558,323,285,388,254,666,7474
20170601,140,1,2,0,0,23137,846,696,357,988,1348,27372
20170601,142,0,1,0,0,1340,122,161,127,108,44,1902
20170601,142,0,2,0,0,5014,198,205,128,706,342,6593
20170601,142,1,1,0,0,1368,100,155,140,116,142,2021
20170601,142,1,2,0,0,4924,202,214,106,684,343,6473
20170601,143,0,1,0,0,401,41,70,64,55,10,641
20170601,143,0,2,0,0,1628,59,67,57,359,110,2280
20170601,143,1,1,0,0,450,43,64,51,64,51,723
20170601,143,1,2,0,0,1700,57,60,53,336,107,2313
20170601,144,0,1,0,0,983,49,82,87,84,27,1312
20170601,144,0,2,0,0,3033,129,135,76,411,209,3993
20170601,144,1,1,0,0,1021,53,74,73,67,111,1399
20170601,144,1,2,0,0,3096,121,128,64,390,214,4013
20170601,145,0,1,0,0,2824,99,154,141,83,74,3375
20170601,145,0,2,0,0,9517,279,537,148,476,521,11478
20170601,145,1,1,0,0,2949,113,157,134,135,314,3802
20170601,145,1,2,0,0,9259,332,593,191,474,523,11372
20170601,146,0,1,0,0,2517,163,278,299,161,6,3424
20170601,146,0,2,0,0,8293,412,234,239,592,556,10326
20170601,146,1,1,0,0,2510,190,271,210,194,292,3667
20170601,146,1,2,0,0,8118,371,257,225,554,533,10058
20170601,147,0,1,0,0,1764,243,344,237,157,56,2801
20170601,147,0,2,0,0,7509,467,242,346,460,451,9475
20170601,147,1,1,0,0,1927,280,368,249,167,222,3213
20170601,147,1,2,0,0,8473,519,271,353,534,503,10653
20170601,148,0,1,0,0,3012,177,256,244,110,88,3887
20170601,148,0,2,0,0,11339,462,303,279,485,706,13574
20170601,148,1,1,0,0,3051,182,259,212,127,400,4231
20170601,148,1,2,0,0,11268,479,364,272,430,760,13573
20170601,149,0,1,0,0,4454,319,162,145,61,151,5292
20170601,149,0,2,0,0,17762,610,461,180,345,1363,20721
20170601,149,1,1,0,0,4048,230,190,158,74,552,5252
20170601,149,1,2,0,0,15960,529,408,149,258,1182,18486
20170601,150,0,1,0,0,6403,175,162,147,89,164,7140
20170601,150,0,2,0,0,23845,495,465,148,529,1512,26994
20170601,150,1,1,0,0,6020,207,176,208,120,793,7524
20170601,150,1,2,0,0,23755,548,542,198,821,1615,27479
20170601,151,0,1,0,0,2197,74,121,215,72,42,2721
20170601,151,0,2,0,0,9292,231,441,196,298,521,10979
20170601,151,1,1,0,0,2688,85,152,226,64,340,3555
20170601,151,1,2,0,0,9399,248,434,193,266,563,11103
20170601,152,0,1,0,0,4216,104,157,109,27,50,4663
20170601,152,0,2,0,0,13534,361,559,186,207,696,15543
20170601,152,1,1,0,0,4474,113,121,111,35,424,5278
20170601,152,1,2,0,0,13341,395,538,198,209,680,15361
20170601,153,0,1,0,0,3260,114,187,138,54,62,3815
20170601,153,0,2,0,0,10363,342,254,223,312,628,12122
20170601,153,1,1,0,0,3195,124,189,103,62,309,3982
20170601,153,1,2,0,0,9800,318,266,205,316,620,11525
20170601,154,0,1,0,0,1740,194,124,70,66,23,2217
20170601,154,0,2,0,0,5937,261,169,74,412,360,7213
20170601,154,1,1,0,0,1865,91,135,72,58,195,2416
20170601,154,1,2,0,0,5416,238,138,65,407,322,6586
20170601,155,0,1,0,0,1031,60,164,158,58,6,1477
20170601,155,0,2,0,0,2812,206,248,250,304,108,3928
20170601,155,1,1,0,0,1120,75,194,139,55,77,1660
20170601,155,1,2,0,0,2917,204,212,204,249,107,3893
20170601,156,0,1,0,0,1086,89,178,197,97,11,1658
20170601,156,0,2,0,0,3089,290,431,278,560,90,4738
20170601,156,1,1,0,0,1042,54,195,162,118,74,1645
20170601,156,1,2,0,0,2964,272,390,259,512,89,4486
20170601,157,0,1,0,0,394,50,72,60,40,3,619
20170601,157,0,2,0,0,1247,84,86,88,181,36,1722
20170601,157,1,1,0,0,504,32,82,61,29,30,738
20170601,157,1,2,0,0,1224,88,113,89,123,39,1676
20170601,158,0,1,0,0,1513,75,133,144,106,12,1983
20170601,158,0,2,0,0,4088,233,642,229,604,117,5913
20170601,158,1,1,0,0,1723,84,165,157,116,100,2345
20170601,158,1,2,0,0,4501,239,697,251,603,118,6409
20170601,159,0,1,0,0,1191,57,94,103,26,10,1481
20170601,159,0,2,0,0,3672,240,200,117,191,117,4537
20170601,159,1,1,0,0,1030,53,108,81,20,92,1384
20170601,159,1,2,0,0,3187,201,181,98,165,101,3933
20170601,160,0,1,0,0,469,30,65,60,14,5,643
20170601,160,0,2,0,0,1396,95,123,81,94,45,1834
20170601,160,1,1,0,0,478,28,73,47,24,37,687
20170601,160,1,2,0,0,1301,108,120,45,81,36,1691
20170601,161,0,1,0,0,106,15,15,4,12,2,154
20170601,161,0,2,0,0,360,23,17,11,26,7,444
20170601,161,1,1,0,0,136,14,18,6,15,9,198
20170601,161,1,2,0,0,328,20,16,12,48,10,434
20170601,162,0,1,0,0,244,18,49,54,20,6,391
20170601,162,0,2,0,0,834,102,118,82,94,22,1252
20170601,162,1,1,0,0,323,22,82,41,22,24,514
20170601,162,1,2,0,0,953,82,129,82,115,24,1385
20170601,163,0,1,0,0,878,48,125,94,32,13,1190
20170601,163,0,2,0,0,2588,160,203,158,199,91,3399
20170601,163,1,1,0,0,841,52,150,91,25,63,1222
20170601,163,1,2,0,0,2364,158,199,116,178,72,3087
20170601,164,0,1,0,0,525,28,23,16,10,15,617
20170601,164,0,2,0,0,1471,53,59,35,43,50,1711
20170601,164,1,1,0,0,777,32,33,22,12,66,942
20170601,164,1,2,0,0,1272,48,52,36,30,39,1477
20170601,165,0,1,0,0,189,16,7,13,4,5,234
20170601,165,0,2,0,0,594,25,32,15,12,25,703
20170601,165,1,1,0,0,255,20,13,8,3,18,317
20170601,165,1,2,0,0,687,14,36,12,11,33,793
20170601,166,0,1,0,0,566,46,95,99,40,5,851
20170601,166,0,2,0,0,1958,162,222,150,223,72,2787
20170601,166,1,1,0,0,634,39,79,93,29,52,926
20170601,166,1,2,0,0,2144,172,187,112,245,71,2931
20170601,167,0,1,0,0,3165,155,356,410,157,34,4277
20170601,167,0,2,0,0,11038,539,1060,613,513,376,14139
20170601,167,1,1,0,0,3391,172,309,453,136,245,4706
20170601,167,1,2,0,0,10637,565,1135,765,697,361,14160
20170601,168,0,1,0,0,176,4,12,8,5,2,207
20170601,168,0,2,0,0,484,19,13,1,4,11,532
20170601,168,1,1,0,0,210,8,12,6,1,9,246
20170601,168,1,2,0,0,510,19,13,5,14,11,572
20170601,169,0,1,0,0,382,15,30,14,8,3,452
20170601,169,0,2,0,0,1150,32,36,28,50,27,1323
20170601,169,1,1,0,0,424,21,30,24,11,28,538
20170601,169,1,2,0,0,1097,32,42,39,53,28,1291
20170601,170,0,1,0,0,187,10,16,18,13,1,245
20170601,170,0,2,0,0,539,18,52,41,124,13,787
20170601,170,1,1,0,0,207,13,12,15,16,13,276
20170601,170,1,2,0,0,569,25,69,43,138,12,856
20170601,171,0,1,0,0,1117,32,65,14,4,20,1252
20170601,171,0,2,0,0,3903,96,480,27,45,243,4794
20170601,171,1,1,0,0,1078,37,94,9,7,114,1339
20170601,171,1,2,0,0,4267,99,471,28,37,269,5171
20170601,172,0,1,0,0,2908,300,311,214,80,100,3913
20170601,172,0,2,0,0,14352,1071,606,369,401,1070,17869
20170601,172,1,1,0,0,2796,228,371,224,92,344,4055
20170601,172,1,2,0,0,13540,952,553,358,311,963,16677
20170601,173,0,1,0,0,2602,293,591,589,209,71,4355
20170601,173,0,2,0,0,14278,1651,957,859,1027,889,19661
20170601,173,1,1,0,0,2478,273,562,465,187,247,4212
20170601,173,1,2,0,0,12988,1505,936,828,948,805,18010
20170601,174,0,1,0,0,2966,113,156,139,38,67,3479
20170601,174,0,2,0,0,8614,320,391,153,219,555,10252
20170601,174,1,1,0,0,2702,98,129,137,48,358,3472
20170601,174,1,2,0,0,7861,294,383,174,234,529,9475
20170601,175,0,1,0,0,751,145,248,286,42,23,1495
20170601,175,0,2,0,0,4106,801,394,488,228,262,6279
20170601,175,1,1,0,0,1109,226,332,273,69,146,2155
20170601,175,1,2,0,0,5222,841,487,515,388,336,7789
20170601,176,0,1,0,0,1819,90,231,309,117,22,2588
20170601,176,0,2,0,0,8867,539,728,709,797,471,12111
20170601,176,1,1,0,0,1837,120,261,300,125,161,2804
20170601,176,1,2,0,0,8226,521,738,678,725,414,11302
20170601,177,0,1,0,0,792,60,154,143,45,13,1207
20170601,177,0,2,0,0,3870,200,521,437,431,149,5608
20170601,177,1,1,0,0,848,68,172,146,49,84,1367
20170601,177,1,2,0,0,3742,188,483,369,416,136,5334
20170601,178,0,1,0,0,884,83,159,132,53,9,1320
20170601,178,0,2,0,0,2886,320,409,165,334,139,4253
20170601,178,1,1,0,0,941,94,185,101,50,64,1435
20170601,178,1,2,0,0,2714,314,413,171,325,133,4070
20170601,179,0,1,0,0,1276,65,93,129,45,43,1651
20170601,179,0,2,0,0,3791,152,225,152,172,282,4774
20170601,179,1,1,0,0,1234,64,83,112,44,185,1722
20170601,179,1,2,0,0,3762,160,252,131,167,290,4762
20170601,180,0,1,0,0,1079,90,123,139,25,18,1474
20170601,180,0,2,0,0,3484,245,250,148,228,189,4544
20170601,180,1,1,0,0,1190,101,157,110,44,92,1694
20170601,180,1,2,0,0,3192,232,254,138,238,153,4207
20170601,181,0,1,0,0,747,53,79,52,13,11,955
20170601,181,0,2,0,0,2460,122,159,87,164,99,3091
20170601,181,1,1,0,0,778,49,87,43,18,51,1026
20170601,181,1,2,0,0,2084,111,134,53,164,83,2629
20170601,182,0,1,0,0,479,25,38,35,6,6,589
20170601,182,0,2,0,0,1527,60,62,25,44,60,1778
20170601,182,1,1,0,0,541,35,48,35,7,44,710
20170601,182,1,2,0,0,1378,51,90,24,45,59,1647
20170601,183,0,1,0,0,187,25,13,9,21,1,256
20170601,183,0,2,0,0,676,24,74,17,87,32,910
20170601,183,1,1,0,0,303,31,21,27,6,22,410
20170601,183,1,2,0,0,937,33,72,18,81,50,1191
20170601,184,0,1,0,0,619,43,43,23,18,9,755
20170601,184,0,2,0,0,2109,78,273,26,207,109,2802
20170601,184,1,1,0,0,852,51,46,27,13,68,1057
20170601,184,1,2,0,0,2409,88,335,31,204,125,3192
20170601,185,0,1,0,0,387,34,31,18,19,2,491
20170601,185,0,2,0,0,1238,49,175,20,115,60,1657
20170601,185,1,1,0,0,472,30,35,14,21,26,598
20170601,185,1,2,0,0,1173,51,179,31,119,65,1618
20170601,186,0,1,0,0,156,21,6,11,8,1,203
20170601,186,0,2,0,0,528,30,24,19,87,24,712
20170601,186,1,1,0,0,166,23,5,3,12,5,214
20170601,186,1,2,0,0,594,29,61,19,130,23,856
20170601,187,0,1,0,0,457,42,26,27,24,9,585
20170601,187,0,2,0,0,1587,101,175,27,227,70,2187
20170601,187,1,1,0,0,581,44,29,23,30,34,741
20170601,187,1,2,0,0,1543,91,133,26,228,66,2087
20170601,188,0,1,0,0,485,21,121,84,29,7,747
20170601,188,0,2,0,0,1714,117,136,114,171,81,2333
20170601,188,1,1,0,0,467,31,114,99,29,33,773
20170601,188,1,2,0,0,1661,122,135,132,203,61,2314
20170601,189,0,1,0,0,2251,69,126,83,34,37,2600
20170601,189,0,2,0,0,5910,233,702,90,301,295,7531
20170601,189,1,1,0,0,2163,79,107,129,48,256,2782
20170601,189,1,2,0,0,5535,217,663,117,273,294,7099
20170601,190,0,1,0,0,9083,355,1275,992,250,131,12086
20170601,190,0,2,0,0,40187,2797,3174,1575,1515,1929,51177
20170601,190,1,1,0,0,9217,496,890,1109,331,838,12881
20170601,190,1,2,0,0,40961,3017,3250,1819,1760,2006,52813
20170601,191,0,1,0,0,2004,188,191,193,35,66,2677
20170601,191,0,2,0,0,10765,755,474,241,202,826,13263
20170601,191,1,1,0,0,1918,108,225,149,33,240,2673
20170601,191,1,2,0,0,9615,630,448,217,125,718,11753
20170601,192,0,1,0,0,1873,136,341,361,85,44,2840
20170601,192,0,2,0,0,9074,1045,492,525,322,559,12017
20170601,192,1,1,0,0,1919,205,374,309,105,186,3098
20170601,192,1,2,0,0,9291,1006,552,525,453,596,12423
20170601,193,0,1,0,0,1253,107,294,303,97,22,2076
20170601,193,0,2,0,0,5895,505,474,538,396,213,8021
20170601,193,1,1,0,0,1394,109,347,273,100,105,2328
20170601,193,1,2,0,0,5732,515,470,520,421,221,7879
20170601,194,0,1,0,0,1809,170,365,377,83,36,2840
20170601,194,0,2,0,0,6241,1049,762,565,343,373,9333
20170601,194,1,1,0,0,1254,164,378,270,79,128,2273
20170601,194,1,2,0,0,5853,1025,702,546,354,349,8829
20170601,195,0,1,0,0,806,100,310,290,102,12,1620
20170601,195,0,2,0,0,3614,658,544,467,477,136,5896
20170601,195,1,1,0,0,820,100,310,216,99,68,1613
20170601,195,1,2,0,0,3368,567,498,416,436,129,5414
20170601,196,0,1,0,0,869,85,215,180,80,13,1442
20170601,196,0,2,0,0,3824,291,272,300,515,177,5379
20170601,196,1,1,0,0,962,79,173,145,106,72,1537
20170601,196,1,2,0,0,3707,267,249,253,572,182,5230
20170601,197,0,1,0,0,1173,98,174,169,69,25,1708
20170601,197,0,2,0,0,3913,307,277,193,399,165,5254
20170601,197,1,1,0,0,1218,117,193,150,80,99,1857
20170601,197,1,2,0,0,4048,318,271,225,410,186,5458
20170601,198,0,1,0,0,2550,106,207,193,72,39,3167
